asin,ISBN10,brand,image_url,title,categories
606231862,606231862,Stephen King,"https://images-na.ssl-images-amazon.com/images/I/41O3ebvsQSL._SY291_BO1,204,203,200_QL40_ML2_.jpg",On Writing: A Memoir Of The Craft (10th Anniversary Edition) (Turtleback School & Library Binding Edition),"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
054792819X,054792819X,J.R.R. Tolkien,"https://images-na.ssl-images-amazon.com/images/I/41ky3l8VUNL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Return of the King: Being the Third Part of the Lord of the Rings,"[""Books"",""Literature & Fiction"",""United States""]"
054792822X,054792822X,J. R. R. Tolkien,"https://images-na.ssl-images-amazon.com/images/I/413V3sIKSJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Hobbit,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
593230256,593230256,Isabel Wilkerson,"https://images-na.ssl-images-amazon.com/images/I/51f42uWcUWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Caste (Oprah's Book Club): The Origins of Our Discontents,"[""Books"",""History"",""Americas""]"
578629097,578629097,Shannon Olsen,"https://images-na.ssl-images-amazon.com/images/I/510g8NLbpNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Our Class is a Family,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
593233921,593233921,Bad MannersMichelle DavisMatt Holloway,"https://images-na.ssl-images-amazon.com/images/I/51WI14sw+zL._SX258_BO1,204,203,200_.jpg",Bad Manners: The Official Cookbook: Eat Like You Give a F*ck: A Vegan Cookbook,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]"
553211404,553211404,Charlotte Bronte,"https://images-na.ssl-images-amazon.com/images/I/51poYFyvtWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Jane Eyre (Bantam Classics),"[""Books"",""Literature & Fiction"",""Classics""]"
553212443,9.78055E+12,Charles Dickens,"https://images-na.ssl-images-amazon.com/images/I/51RNP4No-5L._SY291_BO1,204,203,200_QL40_ML2_.jpg",A Christmas Carol (Bantam Classics),"[""Books"",""Christian Books & Bibles"",""Literature & Fiction""]"
553213105,553213105,Jane Austen,"https://images-na.ssl-images-amazon.com/images/I/416K+gR7RLL._SY344_BO1,204,203,200_.jpg",Pride and Prejudice (Bantam Classics),"[""Books"",""Parenting & Relationships"",""Family Relationships""]"
544272994,544272994,Randall Munroe,"https://images-na.ssl-images-amazon.com/images/I/41myG-xGtmL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",What If?: Serious Scientific Answers to Absurd Hypothetical Questions,"[""Books"",""Humor & Entertainment"",""Humor""]"
544320417,544320417,Alice SchertleJill McElmurry,"https://images-na.ssl-images-amazon.com/images/I/51E4soMkJSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Little Blue Truck's Christmas,"[""Books"",""Children's Books"",""Early Learning""]"
544336267,9.78054E+12,Lois Lowry,"https://images-na.ssl-images-amazon.com/images/I/51o9U2cGo4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Giver (1) (Giver Quartet),"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
553274295,553274295,Wilson Rawls,"https://images-na.ssl-images-amazon.com/images/I/51Swo0Tx-AL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Where the Red Fern Grows,"[""Books"",""Children's Books"",""Literature & Fiction""]"
544338014,544338014,J.R.R. Tolkien,"https://images-na.ssl-images-amazon.com/images/I/41YFqUNCg2L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Silmarillion,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
544340000,544340000,Lois Lowry,"https://images-na.ssl-images-amazon.com/images/I/51gwSNxbGfL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Number the Stars 25th Anniversary,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
054434068X,054434068X,Lois Lowry,"https://images-na.ssl-images-amazon.com/images/I/413WU-hjA1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Giver Movie Tie-In Edition (1) (Giver Quartet),"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy""]"
593296672,593296672,Sarah Pearse,"https://images-na.ssl-images-amazon.com/images/I/51NP7WAkgxL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Sanatorium: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
553293354,553293354,Isaac Asimov,"https://images-na.ssl-images-amazon.com/images/I/51w53UYinrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Foundation,"[""Books"",""Literature & Fiction"",""United States""]"
553296981,9.78055E+12,Anne Frank,"https://images-na.ssl-images-amazon.com/images/I/51Vps1OxJPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Anne Frank: The Diary of a Young Girl,"[""Books"",""History"",""World""]"
544445783,544445783,J.R.R. Tolkien,"https://images-na.ssl-images-amazon.com/images/I/31Yv327hIcL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Hobbit and The Lord of the Rings: Deluxe Pocket Boxed Set,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
593298942,593298942,Philip Rucker,"https://images-na.ssl-images-amazon.com/images/I/418Di5H5SGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",I Alone Can Fix It: Donald J. Trump's Catastrophic Final Year,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]"
670022411,670022411,by Deborah E. Harkness (Author),"https://images-na.ssl-images-amazon.com/images/I/51ilYKzceyL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Discovery of Witches: A Novel (All Souls Series),"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
670023485,670023485,Deborah Harkness,"https://images-na.ssl-images-amazon.com/images/I/61hU9SXGiuL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Shadow of Night: A Novel (All Souls Series),"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
553380168,9.78055E+12,Stephen Hawking,"https://images-na.ssl-images-amazon.com/images/I/51+GySc8ExL._SY344_BO1,204,203,200_.jpg",A Brief History of Time,"[""Books"",""Science & Math"",""Astronomy & Space Science""]"
067002581X,067002581X,Daniel James Brown,"https://images-na.ssl-images-amazon.com/images/I/51dmauJMFXL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"[""Books"",""History"",""Americas""]"
544580141,544580141,Chris Van Allsburg,"https://images-na.ssl-images-amazon.com/images/I/51ItQlxFsQL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Polar Express 30th anniversary edition,"[""Books"",""Children's Books"",""Science Fiction & Fantasy""]"
670026190,670026190,Amor Towles,"https://images-na.ssl-images-amazon.com/images/I/51Sp3yhGIQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Gentleman in Moscow: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
525572643,525572643,Clea Shearer,"https://images-na.ssl-images-amazon.com/images/I/51PAyDylglL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Home Edit: A Guide to Organizing and Realizing Your House Goals,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]"
679444327,679444327,Isabel Wilkerson,"https://images-na.ssl-images-amazon.com/images/I/5153LSwKIHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Warmth of Other Suns: The Epic Story of America's Great Migration,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]"
670062510,670062510,S. E. Hinton,"https://images-na.ssl-images-amazon.com/images/I/61Yf4lmrghL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Outsiders 40th Anniversary edition,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
525574689,525574689,Josie Silver,"https://images-na.ssl-images-amazon.com/images/I/41rT2gey0lL._SY291_BO1,204,203,200_QL40_ML2_.jpg",One Day in December: A Novel,"[""Books"",""Literature & Fiction"",""Women's Fiction""]"
689815816,689815816,Michael Rosen,"https://images-na.ssl-images-amazon.com/images/I/51pcSwQGWSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",We're Going on a Bear Hunt (Classic Board Books),"[""Books"",""Children's Books"",""Early Learning""]"
670532576,670532576,S. E. Hinton,"https://images-na.ssl-images-amazon.com/images/I/51oOULeCWrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Outsiders,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
670785938,670785938,by Bessel van der Kolk M.D. (Author),"https://images-na.ssl-images-amazon.com/images/I/41fhvDxRRUL._SY291_BO1,204,203,200_QL40_ML2_.jpg","The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","[""Books"",""Health, Fitness & Dieting"",""Mental Health""]"
615835600,615835600,K.L Randis,"https://images-na.ssl-images-amazon.com/images/I/31yVVMnWH7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Spilled Milk: Based on a true story,"[""Books"",""Parenting & Relationships"",""Family Relationships""]"
525589988,9.78053E+12,Tara Westover,"https://images-na.ssl-images-amazon.com/images/I/414TLNDFVML._SY291_BO1,204,203,200_QL40_ML2_.jpg",Educated: A Memoir (Random House Large Print),"[""Books"",""Biographies & Memoirs"",""Community & Culture""]"
525620788,525620788,Silvia Moreno-Garcia,"https://images-na.ssl-images-amazon.com/images/I/41XPhFCGoOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Mexican Gothic,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
052562080X,052562080X,Silvia Moreno-Garcia,"https://images-na.ssl-images-amazon.com/images/I/51-cpoVG7WL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Mexican Gothic,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
052562094X,052562094X,John Grisham,"https://images-na.ssl-images-amazon.com/images/I/514ss1MyvhL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Guardians: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
689835604,689835604,Karen Katz,"https://images-na.ssl-images-amazon.com/images/I/51scITk38DL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Where Is Baby's Belly Button? A Lift-the-Flap Book,"[""Books"",""Children's Books"",""Science, Nature & How It Works""]"
525633677,525633677,Michelle Obama,"https://images-na.ssl-images-amazon.com/images/I/51WyaUFeryL._SX218_BO1,204,203,200_QL40_ML2_.jpg",Becoming,"[""Books"",""History"",""Americas""]"
068983568X,9.78069E+12,John Archambault,"https://images-na.ssl-images-amazon.com/images/I/41kuD3x+5BL._SY344_BO1,204,203,200_.jpg",Chicka Chicka Boom Boom,"[""Books"",""Children's Books"",""Literature & Fiction""]"
525633766,1524763160,Barack Obama,"https://images-na.ssl-images-amazon.com/images/I/41Y0cCJ4stL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",A Promised Land (Random House Large Print),"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]"
525634908,525634908,John Grisham,"https://images-na.ssl-images-amazon.com/images/I/51kxC9xUDFL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Camino Island: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
525639381,525639381,John Grisham,"https://images-na.ssl-images-amazon.com/images/I/51rXNWBrLtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Guardians: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
689840926,689840926,Gary Paulsen,"https://images-na.ssl-images-amazon.com/images/I/6170Z+smIsL._SY344_BO1,204,203,200_.jpg",Hatchet,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
691170029,691170029,Lewis Carroll,"https://images-na.ssl-images-amazon.com/images/I/51H4+EuUE-L._SY344_BO1,204,203,200_.jpg",Alice's Adventures in Wonderland: 150th Anniversary Edition,"[""Books"",""Arts & Photography"",""History & Criticism""]"
692168729,692168729,Moriah Elizabeth,"https://images-na.ssl-images-amazon.com/images/I/41BK7CN858L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Create This Book 2,"[""Books"",""Self-Help"",""Creativity""]"
692452745,692452745,Moriah Elizabeth,"https://images-na.ssl-images-amazon.com/images/I/519EMpfdXSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Create This Book,"[""Books"",""Self-Help"",""Creativity""]"
763644765,763644765,Leslie Patricelli,"https://images-na.ssl-images-amazon.com/images/I/517iClAfXZL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Potty (Leslie Patricelli board books),"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
756952603,756952603,John Archambault,"https://images-na.ssl-images-amazon.com/images/I/51iZKBlZ8oL._SX218_BO1,204,203,200_QL40_ML2_.jpg",Chicka Chicka Boom Boom,"[""Books"",""Children's Books"",""Early Learning""]"
762447699,9.78076E+12,Jen Sincero,"https://images-na.ssl-images-amazon.com/images/I/41PiJXFyg-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,"[""Books"",""Self-Help"",""Happiness""]"
069284838X,069284838X,Adir Levy,"https://images-na.ssl-images-amazon.com/images/I/51wGNqaSIbL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",What Should Danny Do? (The Power to Choose Series),"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
717802418,717802418,Karl MarxFriedrich Engels,"https://images-na.ssl-images-amazon.com/images/I/51vHCno0a4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Communist Manifesto,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]"
692927999,692927999,Hopscotch Girls,"https://images-na.ssl-images-amazon.com/images/I/61eysdZ+1RL._SY344_BO1,204,203,200_.jpg","I Am Confident, Brave & Beautiful: A Coloring Book for Girls","[""Books"",""Children's Books"",""Growing Up & Facts of Life""]"
762459816,762459816,,"https://images-na.ssl-images-amazon.com/images/I/31hMtEU4cjL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",The Screaming Goat (Book & Figure),"[""Books"",""Humor & Entertainment"",""Humor""]"
762460865,762460865,Jon Stone,"https://images-na.ssl-images-amazon.com/images/I/51AQthTaM+L._SX258_BO1,204,203,200_.jpg",Sesame Street: The Monster at the End of this Book: Includes Illustrated Book and Grover Backpack Clip (RP Minis),"[""Books"",""Crafts, Hobbies & Home"",""Antiques & Collectibles""]"
694003611,694003611,Margaret Wise Brown,"https://images-na.ssl-images-amazon.com/images/I/51Ix49rxgtL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Goodnight Moon,"[""Books"",""Children's Books"",""Animals""]"
718039858,718039858,Lysa TerKeurst,"https://images-na.ssl-images-amazon.com/images/I/41QTHlGfclL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,"[""Books"",""Christian Books & Bibles"",""Bible Study & Reference""]"
718039874,718039874,Lysa TerKeurst,"https://images-na.ssl-images-amazon.com/images/I/41MR-FAI7JL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Forgiving What You Can't Forget: Discover How to Move On, Make Peace with Painful Memories, and Create a Life That’s Beautiful Again","[""Books"",""Christian Books & Bibles"",""Christian Living""]"
762462876,762462876,"by Conor Riordan (Author), Gemma Correll (Illustrator)","https://images-na.ssl-images-amazon.com/images/I/41u-Wr-UpIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Wacky Waving Inflatable Tube Guy (RP Minis),"[""Books"",""Humor & Entertainment"",""Humor""]"
071808554X,071808554X,Sarah Young,"https://images-na.ssl-images-amazon.com/images/I/41NJhzs8nbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Jesus Calling, Large Text Teal Leathersoft, with full Scriptures: Enjoying Peace in His Presence","[""Books"",""Christian Books & Bibles"",""Christian Living""]"
770433367,770433367,Carley Roney,"https://images-na.ssl-images-amazon.com/images/I/51Z-to4lurL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg","The Knot Ultimate Wedding Planner & Organizer [binder edition]: Worksheets, Checklists, Etiquette, Calendars, and Answers to Frequently Asked Questions","[""Books"",""Crafts, Hobbies & Home"",""Weddings""]"
762490411,762490411,Bob Ross,"https://images-na.ssl-images-amazon.com/images/I/51JTV6SIJ6L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Bob Ross Bobblehead: With Sound! (RP Minis),"[""Books"",""Arts & Photography"",""History & Criticism""]"
762492791,762492791,Brigit Esselmont,"https://images-na.ssl-images-amazon.com/images/I/514+Y2Qm2hL._SY344_BO1,204,203,200_.jpg",Everyday Tarot Mini Tarot Deck (RP Minis),"[""Books"",""Religion & Spirituality"",""New Age & Spirituality""]"
778309452,778309452,Alka Joshi,"https://images-na.ssl-images-amazon.com/images/I/51e7GNri19L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Henna Artist: A Novel (The Jaipur Trilogy, 1)","[""Books"",""Literature & Fiction"",""Genre Fiction""]"
778311015,778311015,Sarah Penner,"https://images-na.ssl-images-amazon.com/images/I/51T-t1Hb-WL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Lost Apothecary: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
778331474,778331474,Alka Joshi,"https://images-na.ssl-images-amazon.com/images/I/51dhc764ntL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Henna Artist: A Novel (The Jaipur Trilogy, 1)","[""Books"",""Literature & Fiction"",""Genre Fiction""]"
778360016,778360016,Robyn Carr,"https://images-na.ssl-images-amazon.com/images/I/51VL5jF8EdL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","Virgin River (A Virgin River Novel, 1)","[""Books"",""Literature & Fiction"",""Dramas & Plays""]"
702306878,702306878,Dav Pilkey,"https://images-na.ssl-images-amazon.com/images/I/51AqAI-VB5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Fetch-22: From the Creator of Captain Underpants (Dog Man 8),"[""Books"",""Children's Books"",""Animals""]"
778801314,778801314,Judi KingryLauren Devine,"https://images-na.ssl-images-amazon.com/images/I/51yaW1+4OzL._SY344_BO1,204,203,200_.jpg",Ball Complete Book of Home Preserving,"[""Books"",""Cookbooks, Food & Wine"",""Canning & Preserving""]"
077880139X,077880139X,Judi KingryLauren Devine,"https://images-na.ssl-images-amazon.com/images/I/51TgtNLVwfL._SY291_BO1,204,203,200_QL40_ML2_.jpg",Ball Complete Book of Home Preserving: 400 Delicious and Creative Recipes for Today,"[""Books"",""Cookbooks, Food & Wine"",""Canning & Preserving""]"
778805107,778805107,Judi KingryLauren Devine,"https://images-na.ssl-images-amazon.com/images/I/51G5c2TxREL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",Ball Complete Book of Home Preserving: 400 Delicious and Creative Recipes for Today,"[""Books"",""Cookbooks, Food & Wine"",""Canning & Preserving""]"
072326340X,072326340X,by HILL ERIC (Author),"https://images-na.ssl-images-amazon.com/images/I/51FrIFmJdLL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",WHERE'S SPOT? ORIGINAL LIFT THE FLAP,"[""Books"",""Children's Books"",""Activities, Crafts & Games""]"
074324754X,074324754X,Jeannette Walls,"https://images-na.ssl-images-amazon.com/images/I/31CkZk0lyJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Glass Castle: A Memoir,"[""Books"",""Biographies & Memoirs"",""Arts & Literature""]"
756404746,756404746,Patrick Rothfuss,"https://images-na.ssl-images-amazon.com/images/I/51JThzjy3gL._SY291_BO1,204,203,200_QL40_ML2_.jpg",The Name of the Wind,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
756407915,756407915,Patrick Rothfuss,"https://images-na.ssl-images-amazon.com/images/I/51-ckcKhlAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Wise Man's Fear (Kingkiller Chronicle),"[""Books"",""Literature & Fiction"",""Action & Adventure""]"
074327010X,074327010X,Sister Souljah,"https://images-na.ssl-images-amazon.com/images/I/41Ww1AGGVeL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Coldest Winter Ever: A Novel,"[""Books"",""Literature & Fiction"",""United States""]"
761149163,761149163,by Janet A. Meyer (Author),"https://images-na.ssl-images-amazon.com/images/I/51xjYpCFd7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",Brain Quest Workbook: Grade 3,"[""Books"",""Children's Books"",""Education & Reference""]"
765326353,9.78077E+12,Brandon Sanderson,"https://images-na.ssl-images-amazon.com/images/I/51oWmp2GUQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","The Way of Kings: Book One of the Stormlight Archive (The Stormlight Archive, 1)","[""Books"",""Science Fiction & Fantasy"",""Fantasy""]"
